MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=15
   0/15 UIDs ineligible because on shortlist for births. 
   7,    9 : pair_score 8.620e+02, size 477. 384.
   4,    9 : pair_score 8.591e+02, size 474. 384.
   1,   10 : pair_score 8.276e+02, size 515. 311.
   0,   10 : pair_score 8.093e+02, size 497. 311.
   7,   10 : pair_score 7.894e+02, size 477. 311.
   4,   10 : pair_score 7.865e+02, size 474. 311.
EVALUATING merges at lap 18.00
   1,    6 : rejected. changed_loss  4.336e-02   merged_size 982.  
   1,    5 : rejected. changed_loss  2.307e-02   merged_size 967.  
   0,    6 : rejected. changed_loss  3.822e-02   merged_size 964.  
   0,    5 : rejected. changed_loss  2.310e-02   merged_size 949.  
   6,    7 : rejected. changed_loss  4.292e-02   merged_size 944.  
   4,    6 : rejected. changed_loss  1.753e-02   merged_size 941.  
   5,    7 : rejected. changed_loss  4.225e-02   merged_size 929.  
   4,    5 : rejected. changed_loss  2.587e-02   merged_size 926.  
   1,    8 : rejected. changed_loss  3.650e-02   merged_size 903.  
   1,    9 : rejected. changed_loss  3.723e-02   merged_size 900.  
   0,    8 : rejected. changed_loss  3.524e-02   merged_size 884.  
   0,    9 : rejected. changed_loss  1.895e-02   merged_size 881.  
   7,    8 : rejected. changed_loss  4.814e-02   merged_size 865.  
   4,    8 : rejected. changed_loss  2.462e-02   merged_size 862.  
   7,    9 : rejected. changed_loss  3.105e-02   merged_size 861.  
   4,    9 : rejected. changed_loss  5.313e-02   merged_size 859.  
   1,   10 : rejected. changed_loss  1.940e-02   merged_size 828.  
   0,   10 : rejected. changed_loss  3.437e-02   merged_size 809.  
   7,   10 : rejected. changed_loss  5.411e-02   merged_size 790.  
   4,   10 : rejected. changed_loss  1.730e-02   merged_size 787.  
MERGE @ lap 18.00 : 0/20 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 18.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   5/66 pairs eligible. 61 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,    6 : pair_score 9.422e+02, size 475. 467.
   3,    5 : pair_score 9.272e+02, size 475. 452.
   3,    8 : pair_score 8.624e+02, size 475. 387.
   3,    9 : pair_score 8.593e+02, size 475. 384.
   3,   10 : pair_score 7.874e+02, size 475. 312.
EVALUATING merges at lap 19.00
   3,    6 : rejected. changed_loss  3.421e-02   merged_size 942.  
   3,    5 : rejected. changed_loss  3.247e-02   merged_size 927.  
   3,    8 : rejected. changed_loss  3.402e-02   merged_size 862.  
   3,    9 : rejected. changed_loss  3.400e-02   merged_size 859.  
   3,   10 : rejected. changed_loss  4.113e-02   merged_size 787.  
MERGE @ lap 19.00 : 0/5 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 19.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,  243 : pair_score 7.996e+02, size 515. 283.
   1,  244 : pair_score 7.872e+02, size 515. 271.
   0,  243 : pair_score 7.813e+02, size 497. 283.
   6,   10 : pair_score 7.799e+02, size 467. 312.
   0,  244 : pair_score 7.689e+02, size 497. 271.
   5,   10 : pair_score 7.650e+02, size 452. 312.
   7,  243 : pair_score 7.616e+02, size 477. 283.
   3,  243 : pair_score 7.589e+02, size 475. 283.
   4,  243 : pair_score 7.586e+02, size 474. 283.
   7,  244 : pair_score 7.492e+02, size 477. 271.
   3,  244 : pair_score 7.465e+02, size 475. 271.
   4,  244 : pair_score 7.462e+02, size 474. 271.
   8,   10 : pair_score 7.002e+02, size 387. 312.
   9,   10 : pair_score 6.970e+02, size 384. 312.
EVALUATING merges at lap 20.00
   1,  243 : rejected. changed_loss  4.435e-02   merged_size 799.  
   1,  244 : rejected. changed_loss  4.194e-02   merged_size 786.  
   0,  243 : rejected. changed_loss  3.588e-02   merged_size 781.  
   6,   10 : rejected. changed_loss  2.964e-02   merged_size 780.  
   0,  244 : rejected. changed_loss  3.559e-02   merged_size 768.  
   5,   10 : rejected. changed_loss  1.757e-02   merged_size 765.  
   7,  243 : rejected. changed_loss  4.509e-02   merged_size 761.  
   3,  243 : rejected. changed_loss  4.324e-02   merged_size 758.  
   4,  243 : rejected. changed_loss  4.917e-02   merged_size 758.  
   7,  244 : rejected. changed_loss  4.419e-02   merged_size 748.  
   3,  244 : rejected. changed_loss  4.292e-02   merged_size 745.  
   4,  244 : rejected. changed_loss  4.392e-02   merged_size 745.  
   8,   10 : rejected. changed_loss  1.713e-02   merged_size 700.  
   9,   10 : rejected. changed_loss  6.029e-02   merged_size 697.  
MERGE @ lap 20.00 : 0/14 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 20.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   11/66 pairs eligible. 55 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.013e+03, size 497. 515.
   6,  243 : pair_score 7.509e+02, size 467. 283.
   6,  244 : pair_score 7.377e+02, size 467. 270.
   5,  243 : pair_score 7.362e+02, size 452. 283.
   5,  244 : pair_score 7.229e+02, size 452. 270.
   8,  243 : pair_score 6.713e+02, size 387. 283.
   9,  243 : pair_score 6.680e+02, size 384. 283.
   8,  244 : pair_score 6.580e+02, size 387. 270.
   9,  244 : pair_score 6.548e+02, size 384. 270.
  10,  243 : pair_score 5.970e+02, size 313. 283.
  10,  244 : pair_score 5.838e+02, size 313. 270.
EVALUATING merges at lap 21.00
   0,    1 : rejected. changed_loss  2.351e-02   merged_size 1013  
   6,  243 : rejected. changed_loss  4.363e-02   merged_size 750.  
   6,  244 : rejected. changed_loss  4.173e-02   merged_size 736.  
   5,  243 : rejected. changed_loss  4.001e-02   merged_size 736.  
   5,  244 : rejected. changed_loss  3.691e-02   merged_size 722.  
   8,  243 : rejected. changed_loss  3.570e-02   merged_size 671.  
   9,  243 : rejected. changed_loss  3.325e-02   merged_size 667.  
   8,  244 : rejected. changed_loss  3.375e-02   merged_size 657.  
   9,  244 : rejected. changed_loss  3.376e-02   merged_size 653.  
  10,  243 : rejected. changed_loss  4.197e-02   merged_size 597.  
  10,  244 : rejected. changed_loss  3.671e-02   merged_size 583.  
MERGE @ lap 21.00 : 0/11 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 21.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   1/66 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 243,  244 : pair_score 5.529e+02, size 283. 269.
EVALUATING merges at lap 22.00
 243,  244 : rejected. changed_loss  3.586e-03   merged_size 552.  
MERGE @ lap 22.00 : 0/1 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 22.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   15/66 pairs eligible. 51 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    7 : pair_score 9.940e+02, size 516. 477.
   1,    3 : pair_score 9.913e+02, size 516. 475.
   1,    4 : pair_score 9.912e+02, size 516. 474.
   0,    7 : pair_score 9.755e+02, size 497. 477.
   0,    3 : pair_score 9.727e+02, size 497. 475.
   0,    4 : pair_score 9.726e+02, size 497. 474.
   3,    7 : pair_score 9.529e+02, size 475. 477.
   4,    7 : pair_score 9.528e+02, size 474. 477.
   3,    4 : pair_score 9.500e+02, size 475. 474.
   5,    6 : pair_score 9.201e+02, size 452. 467.
   6,    8 : pair_score 8.550e+02, size 467. 387.
   6,    9 : pair_score 8.515e+02, size 467. 384.
   5,    8 : pair_score 8.405e+02, size 452. 387.
   5,    9 : pair_score 8.370e+02, size 452. 384.
   8,    9 : pair_score 7.719e+02, size 387. 384.
EVALUATING merges at lap 23.00
   1,    7 : rejected. changed_loss  4.440e-02   merged_size 994.  
   1,    3 : rejected. changed_loss  3.634e-02   merged_size 991.  
   1,    4 : rejected. changed_loss  3.467e-02   merged_size 991.  
   0,    7 : rejected. changed_loss  3.640e-02   merged_size 975.  
   0,    3 : rejected. changed_loss  2.569e-02   merged_size 972.  
   0,    4 : rejected. changed_loss  4.487e-02   merged_size 972.  
   3,    7 : rejected. changed_loss  3.174e-02   merged_size 952.  
   4,    7 : rejected. changed_loss  4.784e-02   merged_size 952.  
   3,    4 : rejected. changed_loss  4.191e-02   merged_size 950.  
   5,    6 : rejected. changed_loss  2.154e-02   merged_size 920.  
   6,    8 : rejected. changed_loss  2.472e-02   merged_size 855.  
   6,    9 : rejected. changed_loss  4.273e-02   merged_size 851.  
   5,    8 : rejected. changed_loss  3.139e-02   merged_size 840.  
   5,    9 : rejected. changed_loss  3.539e-02   merged_size 837.  
   8,    9 : rejected. changed_loss  3.772e-02   merged_size 771.  
MERGE @ lap 23.00 : 0/15 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 23.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   25/66 pairs eligible. 41 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    6 : pair_score 9.837e+02, size 516. 467.
   1,    5 : pair_score 9.693e+02, size 516. 452.
   0,    6 : pair_score 9.651e+02, size 497. 467.
   0,    5 : pair_score 9.507e+02, size 497. 452.
   6,    7 : pair_score 9.452e+02, size 467. 477.
   4,    6 : pair_score 9.423e+02, size 475. 467.
   5,    7 : pair_score 9.308e+02, size 452. 477.
   4,    5 : pair_score 9.280e+02, size 475. 452.
   1,    8 : pair_score 9.041e+02, size 516. 387.
   1,    9 : pair_score 9.006e+02, size 516. 384.
   0,    8 : pair_score 8.855e+02, size 497. 387.
   0,    9 : pair_score 8.820e+02, size 497. 384.
   7,    8 : pair_score 8.656e+02, size 477. 387.
   4,    8 : pair_score 8.628e+02, size 475. 387.
   7,    9 : pair_score 8.621e+02, size 477. 384.
   4,    9 : pair_score 8.592e+02, size 475. 384.
   1,   10 : pair_score 8.303e+02, size 516. 313.
   0,   10 : pair_score 8.117e+02, size 497. 313.
   7,   10 : pair_score 7.918e+02, size 477. 313.
   4,   10 : pair_score 7.890e+02, size 475. 313.
   3,  244 : pair_score 7.423e+02, size 475. 267.
EVALUATING merges at lap 24.00
   1,    6 : rejected. changed_loss  4.336e-02   merged_size 983.  
   1,    5 : rejected. changed_loss  2.308e-02   merged_size 969.  
   0,    6 : rejected. changed_loss  3.821e-02   merged_size 965.  
   0,    5 : rejected. changed_loss  2.311e-02   merged_size 950.  
   6,    7 : rejected. changed_loss  4.292e-02   merged_size 945.  
   4,    6 : rejected. changed_loss  1.753e-02   merged_size 942.  
   5,    7 : rejected. changed_loss  4.230e-02   merged_size 930.  
   4,    5 : rejected. changed_loss  2.591e-02   merged_size 928.  
   1,    8 : rejected. changed_loss  3.650e-02   merged_size 904.  
   1,    9 : rejected. changed_loss  3.725e-02   merged_size 900.  
   0,    8 : rejected. changed_loss  3.524e-02   merged_size 885.  
   0,    9 : rejected. changed_loss  1.897e-02   merged_size 882.  
   7,    8 : rejected. changed_loss  4.815e-02   merged_size 865.  
   4,    8 : rejected. changed_loss  2.462e-02   merged_size 862.  
   7,    9 : rejected. changed_loss  3.105e-02   merged_size 862.  
   4,    9 : rejected. changed_loss  5.315e-02   merged_size 859.  
   1,   10 : rejected. changed_loss  1.958e-02   merged_size 830.  
   0,   10 : rejected. changed_loss  3.455e-02   merged_size 811.  
   7,   10 : rejected. changed_loss  5.431e-02   merged_size 791.  
   4,   10 : rejected. changed_loss  1.763e-02   merged_size 788.  
   3,  244 : rejected. changed_loss  4.255e-02   merged_size 741.  
MERGE @ lap 24.00 : 0/21 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 24.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,    6 : pair_score 9.424e+02, size 475. 467.
   3,    5 : pair_score 9.282e+02, size 475. 453.
   3,    8 : pair_score 8.629e+02, size 475. 387.
   3,    9 : pair_score 8.593e+02, size 475. 384.
   3,   10 : pair_score 7.889e+02, size 475. 313.
   1,  244 : pair_score 7.827e+02, size 516. 266.
   0,  244 : pair_score 7.640e+02, size 497. 266.
   7,  244 : pair_score 7.441e+02, size 477. 266.
   4,  244 : pair_score 7.413e+02, size 475. 266.
   6,  244 : pair_score 7.336e+02, size 467. 266.
EVALUATING merges at lap 25.00
   3,    6 : rejected. changed_loss  3.421e-02   merged_size 942.  
   3,    5 : rejected. changed_loss  3.252e-02   merged_size 928.  
   3,    8 : rejected. changed_loss  3.403e-02   merged_size 862.  
   3,    9 : rejected. changed_loss  3.400e-02   merged_size 859.  
   3,   10 : rejected. changed_loss  4.126e-02   merged_size 788.  
   1,  244 : rejected. changed_loss  4.139e-02   merged_size 781.  
   0,  244 : rejected. changed_loss  3.521e-02   merged_size 763.  
   7,  244 : rejected. changed_loss  4.373e-02   merged_size 743.  
   4,  244 : rejected. changed_loss  4.324e-02   merged_size 740.  
   6,  244 : rejected. changed_loss  4.131e-02   merged_size 732.  
MERGE @ lap 25.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 25.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,  243 : pair_score 8.024e+02, size 516. 285.
   0,  243 : pair_score 7.837e+02, size 497. 285.
   6,   10 : pair_score 7.811e+02, size 467. 313.
   5,   10 : pair_score 7.669e+02, size 453. 313.
   7,  243 : pair_score 7.637e+02, size 477. 285.
   3,  243 : pair_score 7.609e+02, size 475. 285.
   4,  243 : pair_score 7.609e+02, size 475. 285.
   5,  244 : pair_score 7.186e+02, size 453. 265.
   8,   10 : pair_score 7.015e+02, size 387. 313.
   9,   10 : pair_score 6.979e+02, size 384. 313.
   8,  244 : pair_score 6.532e+02, size 387. 265.
   9,  244 : pair_score 6.496e+02, size 384. 265.
  10,  244 : pair_score 5.791e+02, size 313. 265.
EVALUATING merges at lap 26.00
   1,  243 : rejected. changed_loss  4.560e-02   merged_size 803.  
   0,  243 : rejected. changed_loss  3.695e-02   merged_size 784.  
   6,   10 : rejected. changed_loss  2.982e-02   merged_size 780.  
   5,   10 : rejected. changed_loss  1.777e-02   merged_size 766.  
   7,  243 : rejected. changed_loss  4.596e-02   merged_size 764.  
   3,  243 : rejected. changed_loss  4.424e-02   merged_size 761.  
   4,  243 : rejected. changed_loss  5.028e-02   merged_size 761.  
   5,  244 : rejected. changed_loss  3.642e-02   merged_size 717.  
   8,   10 : rejected. changed_loss  1.720e-02   merged_size 701.  
   9,   10 : rejected. changed_loss  6.040e-02   merged_size 697.  
   8,  244 : rejected. changed_loss  3.336e-02   merged_size 652.  
   9,  244 : rejected. changed_loss  3.354e-02   merged_size 648.  
  10,  244 : rejected. changed_loss  3.584e-02   merged_size 578.  
MERGE @ lap 26.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 26.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   7/66 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.014e+03, size 497. 516.
   6,  243 : pair_score 7.539e+02, size 467. 286.
   5,  243 : pair_score 7.398e+02, size 453. 286.
   8,  243 : pair_score 6.743e+02, size 387. 286.
   9,  243 : pair_score 6.707e+02, size 384. 286.
  10,  243 : pair_score 6.000e+02, size 313. 286.
EVALUATING merges at lap 27.00
   0,    1 : rejected. changed_loss  2.349e-02   merged_size 1014  
   6,  243 : rejected. changed_loss  4.444e-02   merged_size 754.  
   5,  243 : rejected. changed_loss  4.095e-02   merged_size 740.  
   8,  243 : rejected. changed_loss  3.642e-02   merged_size 674.  
   9,  243 : rejected. changed_loss  3.377e-02   merged_size 671.  
  10,  243 : rejected. changed_loss  4.267e-02   merged_size 600.  
MERGE @ lap 27.00 : 0/6 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 27.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   1/66 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 243,  244 : pair_score 5.511e+02, size 286. 264.
EVALUATING merges at lap 28.00
 243,  244 : rejected. changed_loss  3.655e-03   merged_size 551.  
MERGE @ lap 28.00 : 0/1 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 28.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   15/66 pairs eligible. 51 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    7 : pair_score 9.946e+02, size 516. 477.
   1,    4 : pair_score 9.918e+02, size 516. 475.
   1,    3 : pair_score 9.918e+02, size 516. 475.
   0,    7 : pair_score 9.758e+02, size 497. 477.
   0,    4 : pair_score 9.730e+02, size 497. 475.
   0,    3 : pair_score 9.730e+02, size 497. 475.
   4,    7 : pair_score 9.530e+02, size 475. 477.
   3,    7 : pair_score 9.529e+02, size 475. 477.
   3,    4 : pair_score 9.502e+02, size 475. 475.
   5,    6 : pair_score 9.208e+02, size 453. 467.
   6,    8 : pair_score 8.552e+02, size 467. 387.
   6,    9 : pair_score 8.516e+02, size 467. 384.
   5,    8 : pair_score 8.413e+02, size 453. 387.
   5,    9 : pair_score 8.377e+02, size 453. 384.
   8,    9 : pair_score 7.721e+02, size 387. 384.
EVALUATING merges at lap 29.00
   1,    7 : rejected. changed_loss  4.443e-02   merged_size 994.  
   1,    4 : rejected. changed_loss  3.467e-02   merged_size 991.  
   1,    3 : rejected. changed_loss  3.636e-02   merged_size 991.  
   0,    7 : rejected. changed_loss  3.641e-02   merged_size 975.  
   0,    4 : rejected. changed_loss  4.487e-02   merged_size 973.  
   0,    3 : rejected. changed_loss  2.569e-02   merged_size 973.  
   4,    7 : rejected. changed_loss  4.784e-02   merged_size 952.  
   3,    7 : rejected. changed_loss  3.174e-02   merged_size 952.  
   3,    4 : rejected. changed_loss  4.192e-02   merged_size 950.  
   5,    6 : rejected. changed_loss  2.155e-02   merged_size 920.  
   6,    8 : rejected. changed_loss  2.472e-02   merged_size 855.  
   6,    9 : rejected. changed_loss  4.273e-02   merged_size 851.  
   5,    8 : rejected. changed_loss  3.140e-02   merged_size 841.  
   5,    9 : rejected. changed_loss  3.541e-02   merged_size 837.  
   8,    9 : rejected. changed_loss  3.773e-02   merged_size 772.  
MERGE @ lap 29.00 : 0/15 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 29.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   21/66 pairs eligible. 45 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    6 : pair_score 9.842e+02, size 516. 467.
   1,    5 : pair_score 9.702e+02, size 516. 453.
   0,    6 : pair_score 9.654e+02, size 497. 467.
   0,    5 : pair_score 9.514e+02, size 497. 453.
   6,    7 : pair_score 9.453e+02, size 467. 477.
   4,    6 : pair_score 9.425e+02, size 475. 467.
   5,    7 : pair_score 9.313e+02, size 453. 477.
   4,    5 : pair_score 9.286e+02, size 475. 453.
   1,    8 : pair_score 9.046e+02, size 516. 387.
   1,    9 : pair_score 9.010e+02, size 516. 384.
   0,    8 : pair_score 8.858e+02, size 497. 387.
   0,    9 : pair_score 8.822e+02, size 497. 384.
   7,    8 : pair_score 8.657e+02, size 477. 387.
   4,    8 : pair_score 8.630e+02, size 475. 387.
   7,    9 : pair_score 8.621e+02, size 477. 384.
   4,    9 : pair_score 8.594e+02, size 475. 384.
   1,   10 : pair_score 8.301e+02, size 516. 313.
   0,   10 : pair_score 8.113e+02, size 497. 313.
   7,   10 : pair_score 7.912e+02, size 477. 313.
   4,   10 : pair_score 7.885e+02, size 475. 313.
   3,  244 : pair_score 7.383e+02, size 475. 263.
EVALUATING merges at lap 30.00
   1,    6 : rejected. changed_loss  4.337e-02   merged_size 984.  
   1,    5 : rejected. changed_loss  2.308e-02   merged_size 970.  
   0,    6 : rejected. changed_loss  3.821e-02   merged_size 965.  
   0,    5 : rejected. changed_loss  2.310e-02   merged_size 951.  
   6,    7 : rejected. changed_loss  4.292e-02   merged_size 945.  
   4,    6 : rejected. changed_loss  1.752e-02   merged_size 942.  
   5,    7 : rejected. changed_loss  4.232e-02   merged_size 931.  
   4,    5 : rejected. changed_loss  2.592e-02   merged_size 928.  
   1,    8 : rejected. changed_loss  3.650e-02   merged_size 904.  
   1,    9 : rejected. changed_loss  3.726e-02   merged_size 901.  
   0,    8 : rejected. changed_loss  3.523e-02   merged_size 885.  
   0,    9 : rejected. changed_loss  1.898e-02   merged_size 882.  
   7,    8 : rejected. changed_loss  4.815e-02   merged_size 865.  
   4,    8 : rejected. changed_loss  2.462e-02   merged_size 862.  
   7,    9 : rejected. changed_loss  3.105e-02   merged_size 862.  
   4,    9 : rejected. changed_loss  5.315e-02   merged_size 859.  
   1,   10 : rejected. changed_loss  1.957e-02   merged_size 830.  
   0,   10 : rejected. changed_loss  3.454e-02   merged_size 811.  
   7,   10 : rejected. changed_loss  5.429e-02   merged_size 791.  
   4,   10 : rejected. changed_loss  1.761e-02   merged_size 788.  
   3,  244 : rejected. changed_loss  4.227e-02   merged_size 737.  
MERGE @ lap 30.00 : 0/21 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 30.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,    6 : pair_score 9.425e+02, size 475. 467.
   3,    5 : pair_score 9.286e+02, size 475. 453.
   3,    8 : pair_score 8.629e+02, size 475. 387.
   3,    9 : pair_score 8.593e+02, size 475. 384.
   3,   10 : pair_score 7.884e+02, size 475. 313.
   1,  244 : pair_score 7.796e+02, size 516. 262.
   0,  244 : pair_score 7.608e+02, size 497. 262.
   7,  244 : pair_score 7.407e+02, size 477. 262.
   4,  244 : pair_score 7.380e+02, size 475. 262.
   6,  244 : pair_score 7.303e+02, size 467. 262.
EVALUATING merges at lap 31.00
   3,    6 : rejected. changed_loss  3.421e-02   merged_size 942.  
   3,    5 : rejected. changed_loss  3.253e-02   merged_size 928.  
   3,    8 : rejected. changed_loss  3.403e-02   merged_size 862.  
   3,    9 : rejected. changed_loss  3.400e-02   merged_size 859.  
   3,   10 : rejected. changed_loss  4.124e-02   merged_size 788.  
   1,  244 : rejected. changed_loss  4.108e-02   merged_size 779.  
   0,  244 : rejected. changed_loss  3.500e-02   merged_size 760.  
   7,  244 : rejected. changed_loss  4.348e-02   merged_size 740.  
   4,  244 : rejected. changed_loss  4.286e-02   merged_size 737.  
   6,  244 : rejected. changed_loss  4.101e-02   merged_size 729.  
MERGE @ lap 31.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 31.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   13/66 pairs eligible. 53 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,  243 : pair_score 8.052e+02, size 516. 288.
   0,  243 : pair_score 7.863e+02, size 497. 288.
   6,   10 : pair_score 7.807e+02, size 467. 313.
   5,   10 : pair_score 7.668e+02, size 453. 313.
   7,  243 : pair_score 7.662e+02, size 477. 288.
   4,  243 : pair_score 7.635e+02, size 475. 288.
   3,  243 : pair_score 7.635e+02, size 475. 288.
   5,  244 : pair_score 7.160e+02, size 453. 262.
   8,   10 : pair_score 7.011e+02, size 387. 313.
   9,   10 : pair_score 6.975e+02, size 384. 313.
   8,  244 : pair_score 6.504e+02, size 387. 262.
   9,  244 : pair_score 6.468e+02, size 384. 262.
  10,  244 : pair_score 5.758e+02, size 313. 262.
EVALUATING merges at lap 32.00
   1,  243 : rejected. changed_loss  4.591e-02   merged_size 805.  
   0,  243 : rejected. changed_loss  3.719e-02   merged_size 786.  
   6,   10 : rejected. changed_loss  2.981e-02   merged_size 780.  
   5,   10 : rejected. changed_loss  1.777e-02   merged_size 766.  
   7,  243 : rejected. changed_loss  4.619e-02   merged_size 766.  
   4,  243 : rejected. changed_loss  5.060e-02   merged_size 763.  
   3,  243 : rejected. changed_loss  4.448e-02   merged_size 763.  
   5,  244 : rejected. changed_loss  3.617e-02   merged_size 715.  
   8,   10 : rejected. changed_loss  1.718e-02   merged_size 701.  
   9,   10 : rejected. changed_loss  6.040e-02   merged_size 697.  
   8,  244 : rejected. changed_loss  3.316e-02   merged_size 650.  
   9,  244 : rejected. changed_loss  3.344e-02   merged_size 646.  
  10,  244 : rejected. changed_loss  3.548e-02   merged_size 575.  
MERGE @ lap 32.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 32.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   6/66 pairs eligible. 60 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.015e+03, size 497. 516.
   6,  243 : pair_score 7.560e+02, size 467. 288.
   5,  243 : pair_score 7.421e+02, size 453. 288.
   8,  243 : pair_score 6.764e+02, size 387. 288.
   9,  243 : pair_score 6.728e+02, size 384. 288.
  10,  243 : pair_score 6.019e+02, size 313. 288.
EVALUATING merges at lap 33.00
   0,    1 : rejected. changed_loss  2.348e-02   merged_size 1014  
   6,  243 : rejected. changed_loss  4.466e-02   merged_size 756.  
   5,  243 : rejected. changed_loss  4.120e-02   merged_size 742.  
   8,  243 : rejected. changed_loss  3.662e-02   merged_size 676.  
   9,  243 : rejected. changed_loss  3.389e-02   merged_size 673.  
  10,  243 : rejected. changed_loss  4.293e-02   merged_size 602.  
MERGE @ lap 33.00 : 0/6 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 33.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   1/66 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 243,  244 : pair_score 5.509e+02, size 288. 262.
EVALUATING merges at lap 34.00
 243,  244 : rejected. changed_loss  3.654e-03   merged_size 550.  
MERGE @ lap 34.00 : 0/1 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 34.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   15/66 pairs eligible. 51 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    7 : pair_score 9.947e+02, size 516. 477.
   1,    4 : pair_score 9.920e+02, size 516. 475.
   1,    3 : pair_score 9.920e+02, size 516. 475.
   0,    7 : pair_score 9.758e+02, size 497. 477.
   0,    4 : pair_score 9.731e+02, size 497. 475.
   0,    3 : pair_score 9.731e+02, size 497. 475.
   4,    7 : pair_score 9.530e+02, size 475. 477.
   3,    7 : pair_score 9.529e+02, size 475. 477.
   3,    4 : pair_score 9.502e+02, size 475. 475.
   5,    6 : pair_score 9.209e+02, size 453. 467.
   6,    8 : pair_score 8.552e+02, size 467. 387.
   6,    9 : pair_score 8.517e+02, size 467. 384.
   5,    8 : pair_score 8.413e+02, size 453. 387.
   5,    9 : pair_score 8.377e+02, size 453. 384.
   8,    9 : pair_score 7.720e+02, size 387. 384.
EVALUATING merges at lap 35.00
   1,    7 : rejected. changed_loss  4.444e-02   merged_size 994.  
